"","UserID","YOB","Gender","Income","HouseholdStatus","EducationLevel","Party","Happy","Q124742","Q124122","Q123464","Q123621","Q122769","Q122770","Q122771","Q122120","Q121699","Q121700","Q120978","Q121011","Q120379","Q120650","Q120472","StartTask","Q120012","Successful","Accomplish","Q119851","Q119650","Q118892","Q118117","Q118232","Q118233","Over_Head","Q117186","Q117193","Q116797","Q116881","Q116953","Q116601","Q116441","Q116448","Q116197","Q115602","Q115777","Positive_Thinking","Q115611","Hardship","Q115390","Q114961","Q114748","Q115195","Q114517","Q114386","Gamble","Q114152","Q113583","Q113584","Q113181","Q112478","Q112512","Q112270","Q111848","Q111580","Q111220","Q110740","Q109367","Q108950","Q109244","Q108855","Q108617","Q108856","Q108754","Q108342","Q108343","Normal","Q107491","Q106993","Q106997","Q106272","Q106388","Liar","Q106042","Q105840","Q105655","Q104996","Q103293","Grudge","CCDebt","Breakfast","Adventurous","Q102089","Optimist","Q101163","Q101596","Q100689","Q100680","Q100562","Q99982","Q100010","Live_Alone","Q99581","Q99480","LifeHasPurpose","Q98578","Q98059","Q98078","Q98197","Q96024","votes"
"2482",4006,1975,2,4,4,7,2,1,1,2,1,2,2,2,2,2,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,1,2,1,1,2,2,1,1,2,1,2,1,2,1,2,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,1,1,1,1,2,1,1,2,1,2,1,2,1,2,2,2,2,1,2,95
"2483",4007,1969,2,2,5,2,4,1,2,1,1,2,2,2,2,1,2,1,2,1,1,2,2,2,2,2,2,2,1,2,1,2,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,1,1,2,2,1,1,2,2,1,2,1,1,2,1,2,2,1,1,2,2,2,2,1,2,2,1,1,1,2,2,1,2,1,2,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,1,2,2,1,2,47
"2484",4010,1989,2,6,5,2,5,0,1,2,1,1,1,1,2,1,2,1,1,2,2,2,1,1,2,2,2,1,1,2,1,1,1,2,1,2,1,1,2,2,2,2,2,2,1,1,1,1,2,2,1,1,1,2,1,1,2,1,1,2,1,2,2,2,1,1,2,1,1,2,1,1,1,1,2,2,2,2,2,1,1,2,2,1,2,2,1,1,1,2,2,1,1,1,2,1,2,2,2,2,1,2,1,2,1,2,2,1,1,25
"2485",4014,1998,1,3,6,5,2,1,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,1,1,2,1,2,1,1,2,2,2,2,1,2,2,2,1,1,2,2,1,2,1,2,1,2,2,1,2,2,1,2,2,2,2,2,1,1,2,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,1,1,2,1,1,2,2,1,2,1,1,2,2,1,1,2,2,1,76
"2486",4017,1994,1,2,5,4,5,1,1,1,1,1,1,1,2,1,1,2,2,1,1,2,1,1,2,2,2,1,1,1,1,2,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,1,2,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,1,1,1,1,2,2,2,2,1,1,2,1,2,2,2,1,2,1,1,2,2,1,1,1,1,1,2,1,2,1,1,2,2,2,2,2,2,1,99
"2487",4018,1980,2,2,5,7,5,1,2,2,2,1,2,2,1,1,2,1,2,2,2,2,2,1,1,1,2,1,2,2,2,1,1,2,2,2,2,2,1,1,1,1,2,1,1,2,2,1,2,2,2,2,1,1,1,1,2,1,2,2,2,2,2,2,2,1,2,2,1,2,1,2,1,1,1,2,2,2,2,2,1,2,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,2,2,2,96
"2488",4019,1996,2,5,5,3,2,1,2,2,1,1,2,1,2,2,1,2,2,1,1,2,1,1,2,2,2,1,2,1,1,1,1,2,1,2,1,1,2,2,2,1,2,2,1,2,2,1,2,2,1,2,1,2,1,2,2,2,1,2,2,2,2,2,2,1,1,2,1,2,2,2,1,1,1,1,2,2,2,2,1,1,2,2,2,2,2,2,1,2,1,1,1,1,1,1,2,1,2,2,1,1,1,2,1,2,2,1,2,101
"2489",4024,1988,2,6,5,4,2,0,2,1,2,1,2,1,2,1,2,1,2,2,2,2,1,2,1,2,2,1,2,1,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,1,2,1,2,2,1,1,2,1,2,1,1,2,1,1,1,2,2,1,1,1,2,1,2,2,1,1,1,1,1,2,2,2,1,1,2,2,2,2,2,1,1,76
"2490",4025,1975,2,6,5,5,2,1,1,2,1,1,2,2,1,1,2,1,2,1,2,2,2,1,2,2,1,1,1,2,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,2,1,2,2,2,1,1,2,1,2,2,1,1,2,2,1,2,1,2,1,2,1,1,1,1,2,1,1,2,2,2,2,1,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,2,1,2,2,1,1,1,2,1,2,2,2,1,2,89
"2491",4029,1989,1,2,5,2,2,0,2,1,1,1,2,2,1,1,2,1,2,2,1,2,1,1,2,2,2,2,1,1,2,2,1,2,1,1,1,1,1,2,1,2,2,2,2,1,1,1,2,1,1,2,1,1,1,2,2,2,1,2,2,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,1,2,1,1,2,1,2,1,1,1,2,1,1,1,2,1,2,1,1,2,2,1,2,22
"2492",4033,1961,1,3,4,2,1,1,1,2,1,1,1,1,2,1,2,1,1,2,1,2,2,1,1,1,1,2,1,2,1,2,2,2,2,1,1,1,2,2,2,2,1,2,1,2,1,2,1,2,2,2,1,2,2,1,2,1,2,1,2,1,1,2,1,2,2,2,1,2,1,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1,1,2,1,2,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1,1,73
"2493",4034,1992,2,6,5,3,5,0,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,2,2,1,2,1,1,1,1,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,1,1,1,2,1,1,2,2,1,2,2,1,2,1,1,1,1,1,2,2,1,2,1,2,2,1,2,1,1,1,1,2,2,2,2,1,2,1,1,1,1,2,1,2,2,2,2,1,1,1,2,2,2,2,2,2,101
"2494",4038,1968,2,4,4,6,5,1,2,2,1,2,1,2,2,1,2,1,2,1,1,1,2,1,2,2,2,2,1,2,1,2,1,1,2,2,1,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,2,2,1,2,1,2,2,72
"2495",4040,1976,2,2,5,2,2,1,1,1,1,2,2,1,2,1,2,1,1,1,1,2,2,1,2,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,2,2,2,1,1,2,2,2,2,1,2,1,1,1,1,1,1,2,1,1,1,2,2,2,1,1,1,2,1,2,1,2,2,1,1,2,2,1,1,2,1,1,2,2,1,2,1,1,2,2,2,2,1,1,1,48
"2496",4043,1996,2,2,5,3,5,0,2,2,1,1,1,1,2,2,1,2,1,1,2,2,1,1,2,1,1,2,2,1,2,1,1,2,2,2,1,2,2,1,1,2,2,1,1,2,1,1,1,2,1,2,1,2,1,1,2,1,1,2,2,1,1,2,1,2,2,2,1,2,1,1,1,1,1,2,2,2,2,1,1,1,1,1,2,2,2,1,1,1,2,1,1,2,1,1,2,2,2,1,1,1,2,2,2,2,1,1,1,101
"2497",4045,1991,2,5,5,4,5,0,1,1,1,1,1,2,1,1,2,1,2,1,2,2,2,1,2,2,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,2,2,2,2,1,2,1,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,1,1,1,1,1,2,2,2,1,1,1,2,1,2,1,1,2,1,2,2,1,2,1,2,1,1,2,2,1,1,1,2,2,2,1,1,2,2,2,2,1,1,2,70
"2498",4047,1980,2,2,4,6,4,0,1,1,1,2,2,2,2,1,2,1,2,1,1,1,1,2,1,2,2,2,1,2,1,1,2,1,1,1,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,2,2,2,2,1,1,1,2,2,1,1,2,1,2,1,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,1,1,1,2,1,1,1,1,1,2,1,2,1,1,2,2,2,2,2,2,2,101
"2499",4048,1986,2,4,5,2,3,0,2,2,1,2,1,2,2,1,2,1,1,1,1,2,2,1,2,2,2,1,1,1,2,2,2,1,1,1,1,2,1,2,2,1,1,2,2,2,2,1,1,2,1,2,1,2,1,2,2,2,1,2,2,2,2,1,1,2,1,2,1,2,1,1,1,1,2,1,2,2,1,2,2,1,1,2,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,95
"2500",4049,1990,1,2,1,4,1,0,1,1,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,1,1,2,1,2,2,2,1,1,2,1,2,1,2,2,2,1,2,1,1,2,2,2,2,1,2,1,2,2,1,1,2,2,1,2,1,1,2,2,2,2,2,1,2,2,2,1,1,2,1,1,1,1,1,2,2,2,1,2,2,1,1,1,2,2,2,2,1,2,2,2,2,1,2,1,2,1,2,2,1,2,101
"2501",4050,1990,2,6,1,6,2,1,2,2,1,1,1,2,1,1,2,1,2,2,1,2,1,1,2,1,1,1,1,2,2,1,1,2,2,2,1,1,1,1,1,2,2,2,1,2,1,1,2,1,2,2,1,1,2,1,2,1,1,2,2,2,1,2,1,2,2,1,1,1,1,2,1,1,2,1,2,2,1,2,1,2,2,1,2,1,2,2,2,1,1,2,1,2,1,2,2,2,2,2,1,1,2,1,1,2,1,1,2,36
"2502",4051,1995,2,5,4,3,2,1,1,2,1,2,1,1,2,1,2,1,1,2,1,2,2,2,2,2,2,1,2,1,1,2,1,2,2,2,1,2,2,2,1,1,2,2,1,1,1,2,1,2,1,2,1,1,1,1,2,1,1,2,2,1,1,1,2,2,1,2,1,1,1,2,2,1,2,2,1,2,2,2,1,2,2,1,2,2,2,1,2,1,2,2,2,1,1,1,1,2,2,2,1,1,2,2,1,2,1,1,1,35
"2503",4052,1991,2,2,5,1,3,0,2,1,1,2,1,1,2,2,2,2,2,2,1,2,2,2,1,2,1,2,1,2,1,2,2,1,2,2,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,1,2,1,2,1,2,2,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,2,1,1,2,2,1,1,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,94
"2504",4053,1999,1,6,5,7,4,0,2,2,1,2,1,2,1,2,1,1,1,2,2,2,1,1,1,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,1,2,2,2,1,2,1,2,2,1,2,2,1,2,1,2,1,1,2,2,2,1,2,1,2,2,1,1,2,1,1,2,2,1,1,1,2,2,1,1,2,2,1,2,2,2,2,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,2,2,2,1,2,2,2,28
"2505",4055,1993,1,6,6,4,1,0,2,2,1,1,2,2,1,1,2,1,2,2,2,2,2,1,1,1,1,1,1,1,2,2,1,2,2,2,1,1,1,1,1,2,2,1,1,2,1,2,2,1,2,2,1,1,1,1,2,2,1,2,2,1,1,2,1,1,2,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,65
"2506",4057,1966,1,5,4,2,5,1,1,2,1,1,2,2,2,1,2,1,1,1,1,2,1,1,1,2,1,2,2,2,1,2,1,1,1,2,1,1,2,2,2,1,1,2,2,2,1,1,2,2,2,1,2,1,2,1,2,2,2,2,2,2,1,2,1,2,2,1,1,2,1,2,1,2,1,1,2,2,1,2,1,1,2,2,1,2,1,2,1,2,1,1,1,2,1,1,2,2,1,2,1,1,2,2,2,2,2,2,2,99
"2507",4058,1987,1,4,4,2,5,0,1,2,1,1,1,1,1,1,2,1,1,1,2,2,1,2,2,2,2,2,1,2,1,2,1,2,2,2,1,1,1,2,1,2,2,2,1,2,1,1,2,2,1,2,1,2,2,2,2,1,2,1,2,1,2,1,1,1,2,1,1,2,1,2,1,2,1,2,2,2,1,1,2,1,1,2,2,1,1,1,2,2,1,2,1,1,1,2,2,2,1,2,1,1,2,2,1,1,2,2,1,93
"2508",4063,1979,1,6,5,3,4,0,1,1,1,1,1,2,1,1,2,1,1,2,2,2,1,2,1,2,1,2,1,1,2,2,1,2,2,1,1,1,2,2,1,2,1,2,1,2,1,2,1,1,2,1,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,1,1,1,1,2,1,1,1,1,2,2,1,1,2,1,1,1,2,1,2,2,1,2,27
"2509",4065,1996,2,6,5,2,4,1,1,2,2,1,1,1,2,2,2,1,1,1,2,2,2,1,1,1,1,1,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,1,2,2,1,1,2,1,1,2,2,2,2,2,2,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,2,1,2,1,2,2,2,1,2,2,1,1,1,2,2,2,1,2,1,2,1,1,2,1,2,2,2,2,2,1,2,2,47
"2510",4068,1972,2,5,1,2,2,1,2,2,1,2,1,2,1,1,2,1,1,2,1,2,1,1,2,2,1,1,1,2,1,1,1,1,1,2,1,1,2,2,2,1,1,2,2,2,1,2,2,2,1,2,2,1,2,2,1,2,1,2,2,2,1,1,2,2,2,1,2,2,1,2,1,1,1,2,2,2,1,2,1,2,2,2,1,2,1,2,1,1,1,1,1,2,2,2,2,1,1,2,1,2,2,2,1,2,2,2,1,84
"2511",4069,1976,1,5,3,1,5,1,2,2,1,2,1,2,2,1,2,1,1,2,1,2,2,1,2,2,2,1,1,2,1,2,2,1,1,2,1,1,2,2,1,2,1,2,2,2,2,1,2,2,2,1,2,1,1,2,1,1,2,2,2,2,2,2,1,1,2,2,1,2,1,2,1,1,1,2,2,2,1,2,2,2,1,2,1,2,2,1,1,2,2,1,1,1,2,1,2,2,1,2,1,1,2,2,2,2,2,2,2,58
"2512",4070,1993,1,1,5,4,4,0,2,2,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,1,1,2,1,2,1,1,1,1,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,1,1,2,1,1,2,2,1,2,2,1,1,1,2,2,2,1,1,1,1,1,2,2,2,1,1,1,2,1,2,1,2,1,2,1,1,1,1,2,2,1,2,2,1,2,2,1,1,1,1,2,2,2,1,2,79
"2513",4071,1990,2,5,5,5,4,0,1,2,1,1,1,2,2,1,1,1,2,1,2,2,2,1,1,1,2,2,1,2,2,1,2,2,1,1,2,1,1,1,1,1,2,2,1,2,2,2,2,2,2,1,2,1,1,1,1,2,2,2,2,1,1,2,1,2,1,1,1,2,1,2,1,1,1,1,2,2,1,2,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,1,2,1,1,2,101
"2514",4073,1972,2,1,3,2,1,1,1,2,1,2,1,1,2,1,2,1,2,2,1,2,2,2,1,2,2,1,1,1,1,2,1,1,1,2,2,1,2,2,1,2,2,1,1,2,1,2,2,2,2,1,2,1,2,1,1,2,1,1,2,2,1,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,1,1,1,2,1,1,2,1,2,1,1,2,2,2,1,2,1,2,1,1,2,2,1,2,2,1,2,101
"2515",4074,1996,2,5,5,3,3,0,1,1,1,1,1,2,2,1,1,1,2,1,2,2,1,2,1,2,1,2,1,2,2,1,1,1,1,2,2,1,2,2,1,2,2,2,2,2,1,2,2,1,1,2,1,2,1,1,2,1,1,1,1,2,2,2,2,2,1,1,1,2,1,1,2,1,1,2,2,2,2,2,1,2,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,101
"2516",4075,1989,1,2,5,7,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,2,2,1,1,2,2,1,1,2,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,1,2,1,2,2,1,1,1,1,2,2,2,2,2,1,2,2,1,2,1,1,2,2,1,2,1,2,2,1,2,2,2,1,2,2,2,1,1,1,2,1,2,1,2,2,1,2,2,1,2,2,1,2,2,1,2,1,1,2,95
"2517",4076,1988,1,3,3,5,5,0,1,2,1,1,1,2,2,1,2,1,2,2,2,2,1,1,2,2,1,2,1,1,2,2,1,1,1,2,2,1,1,2,1,1,2,2,2,2,2,1,2,2,1,2,1,2,1,1,2,2,1,1,2,1,2,1,1,2,2,1,1,1,1,2,1,1,2,1,2,2,1,2,1,1,2,2,2,2,2,1,2,2,1,1,2,1,2,1,2,2,2,2,1,1,2,2,1,2,1,1,2,72
"2518",4077,1973,1,5,4,7,1,0,1,2,1,1,2,2,2,1,2,1,2,2,2,2,2,1,2,1,2,2,1,2,2,2,1,2,1,2,2,1,2,2,1,2,2,2,2,2,1,2,2,1,2,2,1,2,1,1,1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,2,1,2,1,2,2,2,2,2,1,1,2,2,1,2,2,1,1,2,1,1,1,2,1,2,2,2,1,2,1,1,2,1,1,2,2,1,1,43
"2519",4078,1988,2,2,5,7,2,0,1,1,1,1,1,2,1,1,2,1,2,2,2,2,1,1,1,1,1,1,2,2,1,2,1,2,1,2,1,2,2,2,1,1,2,2,1,2,1,2,2,2,1,1,1,1,2,1,1,2,2,1,2,1,2,2,1,1,1,2,1,1,1,2,2,2,2,1,2,2,1,1,1,1,1,2,1,2,1,1,2,1,1,2,2,1,1,2,1,2,2,2,2,1,2,2,1,2,2,2,2,101
"2520",4079,1997,2,4,5,3,5,1,1,2,1,1,1,2,2,2,1,1,1,1,1,2,1,2,2,1,1,1,2,2,2,1,1,1,1,2,1,1,1,2,2,1,2,2,1,2,1,2,1,1,2,2,1,1,2,1,2,2,1,2,2,1,2,2,2,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,2,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,2,2,1,1,2,1,2,2,1,1,2,22
"2521",4080,1995,2,1,5,3,2,1,1,2,1,1,2,2,2,2,1,1,1,2,1,2,2,1,1,2,2,1,2,1,1,1,1,2,1,2,1,2,1,2,1,2,2,2,1,2,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1,2,2,2,1,1,1,2,1,2,1,2,2,1,1,2,2,2,1,1,1,2,1,1,1,2,1,2,1,2,1,1,1,2,1,2,1,2,2,1,1,1,2,2,2,2,2,1,2,93
"2522",4081,1990,2,2,5,6,1,0,2,2,1,2,1,1,2,1,2,1,2,1,2,2,2,1,2,1,2,1,2,2,1,2,1,2,1,2,2,2,2,2,1,1,1,2,2,1,1,1,2,2,2,2,1,1,2,1,2,1,1,2,1,1,2,2,1,1,2,1,1,2,1,2,2,1,2,1,2,2,1,1,2,1,1,2,1,2,1,1,2,2,2,2,2,2,2,1,1,2,2,2,1,1,1,2,2,2,1,1,2,38
"2523",4082,1993,2,4,5,4,5,0,2,1,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,2,1,2,2,1,2,2,1,2,2,2,1,1,2,1,1,2,1,2,2,1,1,2,2,1,1,2,1,2,1,2,2,1,2,1,2,1,2,2,2,1,2,1,1,2,1,1,2,1,1,2,2,2,2,2,1,2,1,1,2,2,1,1,1,2,1,1,2,1,2,1,1,2,1,1,1,1,2,2,2,2,1,2,2,101
"2524",4083,1973,2,3,4,6,5,0,1,2,1,2,2,1,2,1,1,1,2,2,1,2,2,2,1,1,1,1,1,2,2,1,1,2,2,2,1,2,1,1,2,2,1,2,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,1,2,1,1,1,1,1,2,1,2,1,2,1,2,2,2,1,2,1,1,1,1,2,1,2,1,1,1,1,2,2,1,1,2,2,1,2,2,1,1,2,1,1,2,1,1,2,101
"2525",4085,1990,2,6,5,7,2,1,1,1,2,1,1,2,2,1,2,1,1,2,2,2,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,1,2,2,1,2,2,1,1,1,1,2,2,1,1,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,2,2,2,1,1,1,1,1,2,1,1,2,2,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,1,1,99
"2526",4087,1979,1,2,1,5,4,1,1,2,1,2,1,1,2,1,2,1,2,2,2,2,1,1,2,1,2,2,1,2,1,2,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,1,1,2,2,1,1,2,2,1,2,1,2,2,1,2,2,1,1,2,1,2,1,1,2,1,2,1,2,2,2,1,1,2,1,2,2,1,2,2,2,2,2,1,1,1,1,1,1,2,1,2,2,1,2,2,1,2,1,2,1,1,71
"2527",4089,1991,1,3,5,3,2,0,2,2,1,1,2,1,2,1,2,1,1,2,2,2,1,1,2,2,2,2,1,1,2,1,1,2,1,2,1,1,2,2,1,2,2,2,2,2,1,2,2,1,1,1,2,1,1,1,2,1,2,2,2,1,2,2,2,2,1,1,1,2,1,1,2,1,1,2,1,2,1,2,1,2,1,1,2,2,1,1,1,2,1,1,1,1,1,2,2,2,1,1,1,1,1,2,1,2,2,2,2,58
"2528",4091,1982,1,3,4,3,5,0,2,2,1,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2,1,1,1,2,1,2,1,2,1,2,1,2,1,1,2,2,2,2,2,1,2,1,2,2,2,1,2,1,2,2,2,1,1,2,1,2,1,1,2,1,2,2,1,2,1,2,1,2,2,1,2,1,2,1,2,1,1,2,1,1,2,2,1,2,1,1,2,2,1,2,2,2,2,40
"2529",4092,1972,2,1,4,2,2,1,2,2,1,2,2,2,2,1,2,1,2,1,1,2,2,1,1,2,1,1,1,2,1,1,1,1,1,2,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,2,2,2,1,1,1,2,1,2,2,1,1,2,1,2,2,1,1,2,2,2,1,2,2,1,1,1,2,2,1,1,1,2,2,1,1,2,2,2,2,2,1,2,1,1,2,2,1,2,2,2,2,101
"2530",4093,1988,1,1,3,2,5,1,1,1,1,2,1,1,2,2,2,1,2,2,1,2,1,1,1,2,2,2,1,2,1,2,1,1,1,1,2,1,2,2,1,1,2,2,2,2,1,1,1,1,2,2,1,2,1,1,2,1,2,2,2,1,2,2,1,2,1,1,1,2,1,2,2,1,1,2,2,2,2,1,1,1,2,2,1,2,1,1,1,2,1,1,2,1,2,1,2,2,1,2,1,1,1,2,1,1,2,2,1,75
"2531",4094,1987,2,2,3,1,4,1,1,2,1,2,1,2,2,1,2,1,1,2,1,1,2,2,2,1,1,1,2,1,2,2,2,2,2,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,1,2,1,2,2,2,1,1,2,2,2,2,1,1,1,2,1,1,2,2,1,2,1,2,1,2,1,2,2,2,2,2,2,1,1,2,2,1,2,2,1,2,1,2,1,1,2,2,1,2,1,1,1,78
"2532",4097,1996,1,6,4,3,1,1,1,2,1,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,1,2,2,1,1,2,2,2,2,1,2,1,1,1,2,2,1,2,1,2,2,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,1,2,1,1,1,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,1,1,2,1,1,2,2,2,1,1,1,2,2,1,2,2,2,2,93
"2533",4098,1996,2,6,5,7,5,1,1,2,2,1,2,2,2,1,2,2,1,1,2,2,2,2,1,2,2,2,1,1,2,1,2,2,1,2,1,1,2,2,1,2,2,2,1,2,1,2,1,1,1,2,1,2,2,2,1,1,2,2,2,1,2,2,2,2,1,1,1,2,1,1,1,1,1,1,2,2,2,1,1,2,1,2,2,2,2,1,1,2,2,1,1,1,1,1,2,2,1,1,1,1,2,2,2,2,2,2,2,29
"2534",4100,1973,2,2,6,2,2,1,2,2,1,2,1,2,2,1,2,2,2,1,2,2,1,1,1,1,2,2,2,1,1,2,2,1,1,2,1,1,1,2,1,1,2,2,2,2,1,1,2,2,2,2,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,1,2,2,1,2,1,2,1,2,1,1,2,2,1,1,1,2,2,1,1,2,1,2,1,1,1,1,2,1,1,1,2,79
"2535",4101,1987,2,3,5,7,3,0,2,2,1,2,1,2,2,1,2,1,1,2,2,2,2,2,1,2,1,1,1,1,1,2,1,1,2,2,1,1,1,2,1,2,2,1,1,1,2,2,2,1,2,1,1,1,2,1,1,2,1,2,2,1,1,2,2,1,2,2,1,1,1,2,1,2,2,1,2,1,2,2,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,1,2,1,1,1,1,2,1,1,2,1,1,1,99
"2536",4104,1985,2,5,4,2,2,1,1,1,1,2,1,2,2,1,2,1,2,1,1,2,2,1,1,2,1,1,2,1,2,2,1,2,1,2,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,1,2,2,2,1,2,1,2,1,1,2,1,1,2,1,2,1,2,2,2,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,2,1,1,1,2,2,2,1,1,2,2,1,2,1,1,2,101
"2537",4106,1978,2,3,4,6,4,0,2,2,1,2,1,1,2,1,2,1,2,2,1,2,2,1,1,1,1,2,2,2,1,2,1,1,2,2,1,1,1,2,2,2,2,1,2,1,1,1,2,2,2,2,1,2,2,1,2,1,1,2,2,2,1,1,1,2,2,1,1,1,1,2,1,2,2,1,2,2,2,2,1,1,1,1,2,1,1,1,2,1,1,1,2,2,1,2,1,2,2,2,1,2,2,2,1,1,1,1,2,36
"2538",4107,1986,2,6,1,7,3,1,1,2,1,1,2,1,2,1,2,1,2,1,2,1,2,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,2,1,1,1,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,2,2,2,1,1,2,1,2,1,2,1,2,1,1,1,1,1,2,2,2,1,2,2,2,1,1,2,1,2,1,1,2,1,1,2,1,1,1,1,2,1,2,1,1,2,2,1,2,1,2,2,49
"2539",4108,1990,2,6,5,4,2,1,1,1,1,1,1,2,2,1,2,1,2,2,2,2,2,1,1,1,1,1,1,1,2,2,1,2,1,1,1,2,1,2,2,2,2,1,2,2,1,1,1,2,2,2,1,1,2,1,2,2,1,2,2,2,1,2,1,2,2,1,1,2,1,1,1,2,1,2,2,2,2,2,1,2,1,1,2,1,1,2,2,1,2,2,1,1,2,1,2,2,2,2,1,1,2,2,2,2,1,1,2,101
"2540",4109,1941,2,4,3,1,1,1,1,2,1,1,2,2,2,1,2,1,1,1,1,2,1,2,1,2,1,2,2,2,1,2,1,1,1,1,2,1,2,2,2,1,2,2,2,2,1,1,2,2,1,2,1,1,2,1,1,2,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,2,2,1,1,1,2,1,2,2,1,1,2,1,1,1,1,1,1,1,2,1,2,1,2,2,2,1,2,1,1,2,95
