UserID,YOB,Gender,Income,HouseholdStatus,EducationLevel,Party,Happy,Q124742,Q124122,Q123464,Q123621,Q122769,Q122770,Q122771,Q122120,Q121699,Q121700,Q120978,Q121011,Q120379,Q120650,Q120472,Q120194,Q120012,Q120014,Q119334,Q119851,Q119650,Q118892,Q118117,Q118232,Q118233,Q118237,Q117186,Q117193,Q116797,Q116881,Q116953,Q116601,Q116441,Q116448,Q116197,Q115602,Q115777,Q115610,Q115611,Q115899,Q115390,Q114961,Q114748,Q115195,Q114517,Q114386,Q113992,Q114152,Q113583,Q113584,Q113181,Q112478,Q112512,Q112270,Q111848,Q111580,Q111220,Q110740,Q109367,Q108950,Q109244,Q108855,Q108617,Q108856,Q108754,Q108342,Q108343,Q107869,Q107491,Q106993,Q106997,Q106272,Q106388,Q106389,Q106042,Q105840,Q105655,Q104996,Q103293,Q102906,Q102674,Q102687,Q102289,Q102089,Q101162,Q101163,Q101596,Q100689,Q100680,Q100562,Q99982,Q100010,Q99716,Q99581,Q99480,Q98869,Q98578,Q98059,Q98078,Q98197,Q96024,votes
3795,1972,Male,"$75,000 - $100,000",Single (no kids),Bachelor's Degree,Republican,1,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,No,MISS,MISS,Yes,No,No,A.M.,Yes,MISS,MISS,Yes,Me,Yes,Yes,Yes,MISS,Yes,MISS,Yes,MISS,Talk,Technology,No,No,MISS,MISS,Yes,Demanding,No,PC,Yes,Risk-friendly,No,Umm...,No,Space,No,In-person,No,Yes,MISS,MISS,MISS,Yes,Yes,No,No,Yes,No,No,No,No,No,Yes,No,Own,Optimist,MISS,Yes,Yes,No,MISS,Check!,Yes,Yes,Yes,Yes,MISS,No,Yes,MISS,No,Yes,57
3796,1996,Female,"under $25,000",Single (no kids),MISS,Republican,1,Yes,Yes,Yes,No,No,Yes,Private,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Science,Study first,No,Yes,Yes,No,Giving,No,Yes,Pragmatist,No,Yes,Hot headed,Standard hours,No,Happy,Yes,Yes,No,Yes,P.M.,Yes,End,Yes,No,Circumstances,Yes,Yes,Yes,Yes,No,Mysterious,No,No,Tunes,People,No,Yes,Yes,No,Yes,Demanding,No,Mac,Yes,Risk-friendly,No,MISS,MISS,MISS,MISS,In-person,No,No,Yes,Yes,Grrr people,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Own,Optimist,Mom,No,No,Yes,Yes,Nope,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,97
3797,1954,MISS,"$100,001 - $150,000",Married (no kids),Master's Degree,MISS,1,MISS,No,No,Yes,Yes,Yes,Public,No,Yes,No,No,No,Yes,Yes,Science,Study first,No,Yes,No,Yes,Giving,Yes,Yes,Pragmatist,No,No,Cool headed,Standard hours,Yes,Happy,Yes,Yes,No,Yes,A.M.,Yes,Start,Yes,Yes,Me,No,No,Yes,Yes,No,Mysterious,No,Yes,Tunes,People,No,No,Yes,Yes,Yes,Supportive,No,PC,No,Cautious,Yes,Umm...,No,Space,No,In-person,Yes,Yes,Yes,Yes,Grrr people,Yes,No,Yes,No,No,Yes,No,No,No,Yes,Yes,No,Own,Optimist,Dad,Yes,Yes,No,Yes,Check!,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,100
3798,1996,Male,"$75,000 - $100,000",Single (no kids),Current K-12,Independent,0,Yes,Yes,No,No,Yes,No,Public,No,Yes,No,No,Yes,No,Yes,Science,Try first,No,Yes,No,No,Receiving,No,Yes,Idealist,No,No,Cool headed,Standard hours,No,Right,No,No,No,No,P.M.,Yes,End,No,Yes,Circumstances,Yes,No,Yes,No,Yes,Mysterious,No,No,Tunes,People,Yes,Yes,No,Yes,Yes,Supportive,Yes,Mac,No,Cautious,No,Yes!,No,Space,No,In-person,Yes,Yes,No,Yes,Yay people!,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,No,No,Own,Pessimist,Dad,No,Yes,No,Yes,Check!,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,101
3799,1987,Male,"under $25,000",Single (no kids),Current Undergraduate,Other,1,MISS,Yes,No,Yes,No,No,Private,No,MISS,No,No,Yes,No,Yes,Science,Try first,No,Yes,No,Yes,Giving,Yes,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,Yes,Start,No,Yes,MISS,Yes,No,Yes,No,No,TMI,Yes,Yes,Tunes,Technology,Yes,No,No,No,Yes,Demanding,No,MISS,MISS,MISS,MISS,Yes!,Yes,Space,No,In-person,Yes,Yes,Yes,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,No,MISS,No,Yes,Yes,MISS,MISS,MISS,MISS,MISS,Yes,Yes,MISS,Nope,No,MISS,No,Yes,Yes,MISS,Only-child,No,Yes,Yes,64
3800,1947,Male,"$50,000 - $74,999",Married (w/kids),MISS,Independent,1,No,Yes,No,No,No,Yes,Private,No,Yes,No,No,No,Yes,Yes,Science,Study first,Yes,No,Yes,No,Giving,No,No,Idealist,No,No,Cool headed,Standard hours,No,Right,No,Yes,No,Yes,A.M.,Yes,End,Yes,No,Me,Yes,No,Yes,Yes,Yes,Mysterious,No,Yes,Talk,Technology,No,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,No,MISS,MISS,MISS,MISS,Yes,Yes,Yes,Yay people!,Yes,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,Own,Optimist,Mom,No,Yes,No,Yes,Check!,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,86
3802,1982,Male,"over $150,000",Domestic Partners (w/kids),High School Diploma,Other,1,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,No,Yes,Yes,No,Giving,No,MISS,MISS,Yes,No,MISS,MISS,Yes,Happy,No,Yes,MISS,Yes,MISS,Yes,Start,Yes,No,Me,Yes,Yes,No,Yes,Yes,TMI,Yes,No,Tunes,People,Yes,No,Yes,Yes,No,Demanding,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,34
3804,1983,Male,"under $25,000",Married (w/kids),Doctoral Degree,Independent,1,MISS,No,No,No,No,Yes,Public,No,No,No,Yes,Yes,Yes,Yes,Science,Try first,No,No,Yes,No,Receiving,Yes,No,Pragmatist,No,Yes,MISS,MISS,No,Happy,Yes,Yes,Yes,Yes,P.M.,No,Start,Yes,No,Me,MISS,No,Yes,Yes,No,TMI,No,No,Tunes,People,Yes,Yes,Yes,No,Yes,Supportive,No,PC,Yes,Risk-friendly,No,MISS,MISS,MISS,MISS,MISS,MISS,No,No,Yes,Yay people!,Yes,No,Yes,No,No,Yes,No,No,No,Yes,No,No,Rent,Optimist,Dad,No,Yes,No,Yes,Nope,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,91
3812,1995,Male,"under $25,000",Single (no kids),Current K-12,Independent,1,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,No,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,No,Tunes,Technology,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,No,No,Yes,Yes,No,Yes,No,Yes,Yes,Own,Optimist,Dad,MISS,No,Yes,Yes,Nope,No,No,No,Yes,Yes,Yes,Yes,No,No,No,30
3814,1976,Female,"over $150,000",Married (w/kids),MISS,Independent,0,MISS,Yes,No,No,Yes,No,Public,No,Yes,No,No,Yes,No,Yes,Science,Try first,Yes,No,No,No,Receiving,No,No,Pragmatist,No,No,Hot headed,Standard hours,MISS,MISS,Yes,MISS,MISS,MISS,MISS,Yes,Start,Yes,No,Me,Yes,No,Yes,Yes,No,TMI,No,Yes,Talk,People,No,MISS,MISS,MISS,Yes,Supportive,No,PC,Yes,Risk-friendly,Yes,MISS,MISS,MISS,MISS,MISS,MISS,MISS,Yes,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,No,Own,Optimist,Dad,No,No,Yes,Yes,Nope,No,No,No,MISS,MISS,MISS,Yes,Yes,MISS,Yes,67
3815,1996,Female,"over $150,000",Single (no kids),Current K-12,Libertarian,1,MISS,MISS,No,No,No,Yes,Private,MISS,No,No,MISS,Yes,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,Yes,Pragmatist,No,Yes,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,No,MISS,Yes,No,MISS,No,No,Yes,Yes,No,Mysterious,No,No,Tunes,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,No,Cautious,Yes,Umm...,No,Space,Yes,In-person,No,MISS,MISS,No,Grrr people,MISS,MISS,No,Yes,MISS,MISS,MISS,No,Yes,No,Yes,No,Own,Pessimist,Mom,No,No,Yes,No,Nope,No,No,No,MISS,MISS,MISS,Yes,No,No,MISS,56
3818,1984,Male,"$50,000 - $74,999",Married (w/kids),MISS,Republican,0,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,Yes,MISS,Giving,Yes,No,Idealist,No,Yes,Hot headed,Odd hours,No,Right,Yes,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,No,No,Supportive,No,PC,Yes,Cautious,No,Umm...,No,Space,No,In-person,Yes,Yes,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,Yes,No,No,No,31
3821,1982,Male,"under $25,000",Single (no kids),High School Diploma,Democrat,0,No,Yes,No,No,Yes,No,Public,No,Yes,No,No,Yes,No,Yes,Science,Study first,No,No,Yes,No,Receiving,Yes,No,MISS,MISS,MISS,Cool headed,Odd hours,No,Happy,No,Yes,No,No,P.M.,No,Start,Yes,No,Circumstances,Yes,No,Yes,No,No,Mysterious,No,No,Tunes,Technology,No,No,Yes,No,No,Supportive,Yes,PC,Yes,Cautious,No,Umm...,No,Space,No,In-person,No,No,Yes,No,Grrr people,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,Rent,MISS,Dad,No,Yes,Yes,No,Nope,No,Yes,No,Yes,No,No,Yes,No,No,No,97
3822,1991,Male,"under $25,000",Single (no kids),Current Undergraduate,Libertarian,1,MISS,Yes,No,Yes,No,No,Public,MISS,MISS,MISS,Yes,Yes,No,Yes,Science,MISS,Yes,Yes,Yes,Yes,Giving,Yes,Yes,MISS,MISS,MISS,Cool headed,Standard hours,No,MISS,Yes,Yes,No,No,MISS,Yes,End,Yes,No,Circumstances,No,MISS,Yes,MISS,MISS,Mysterious,No,MISS,MISS,MISS,MISS,MISS,MISS,Yes,No,MISS,No,Mac,No,Risk-friendly,No,MISS,Yes,MISS,MISS,In-person,Yes,Yes,Yes,Yes,Yay people!,Yes,No,No,Yes,No,No,No,Yes,No,No,No,Yes,Rent,Pessimist,MISS,Yes,No,MISS,MISS,Check!,No,No,MISS,MISS,No,Yes,Yes,No,No,Yes,73
3823,1972,Female,"$25,001 - $50,000",Single (w/kids),Bachelor's Degree,Other,0,MISS,Yes,No,Yes,No,No,Private,No,Yes,No,Yes,No,No,No,Art,Study first,No,No,No,No,Giving,Yes,Yes,Pragmatist,Yes,Yes,Cool headed,Standard hours,No,MISS,Yes,Yes,Yes,No,P.M.,Yes,End,No,No,Circumstances,No,Yes,No,Yes,Yes,Mysterious,MISS,No,Tunes,People,No,Yes,Yes,No,Yes,Demanding,No,PC,Yes,Cautious,Yes,MISS,Yes,Space,No,Online,Yes,No,Yes,Yes,Grrr people,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No,Rent,Pessimist,Mom,No,Yes,Yes,Yes,Nope,Yes,No,No,Yes,No,No,Only-child,No,No,No,97
3825,1991,Male,"under $25,000",Domestic Partners (no kids),Associate's Degree,Democrat,1,Yes,Yes,No,No,No,No,Public,No,Yes,No,No,No,Yes,Yes,Science,Study first,Yes,Yes,Yes,No,Giving,Yes,No,Idealist,No,No,Hot headed,Odd hours,No,Right,Yes,Yes,No,Yes,P.M.,Yes,Start,Yes,No,Me,Yes,No,No,Yes,No,TMI,No,No,Tunes,People,No,No,Yes,Yes,No,Supportive,No,Mac,No,Cautious,Yes,Yes!,No,Space,No,Online,No,No,Yes,Yes,Grrr people,No,No,Yes,No,Yes,Yes,No,Yes,No,No,No,Yes,Rent,Optimist,Mom,Yes,No,Yes,Yes,Nope,No,No,No,Yes,Yes,No,Yes,Yes,No,No,101
3826,1980,Female,"$100,001 - $150,000",Single (no kids),Bachelor's Degree,Independent,1,MISS,MISS,No,Yes,No,No,Private,No,MISS,MISS,Yes,MISS,MISS,MISS,Science,Study first,MISS,MISS,MISS,MISS,MISS,MISS,No,MISS,MISS,MISS,Cool headed,Standard hours,MISS,MISS,MISS,Yes,Yes,No,A.M.,Yes,End,No,No,Circumstances,No,MISS,Yes,Yes,No,TMI,Yes,Yes,Tunes,Technology,No,MISS,MISS,MISS,MISS,MISS,MISS,Mac,No,MISS,No,MISS,MISS,MISS,No,Online,Yes,MISS,MISS,MISS,MISS,No,No,No,Yes,MISS,Yes,MISS,Yes,No,Yes,No,No,Rent,Optimist,Dad,No,Yes,Yes,Yes,Check!,Yes,Yes,No,Yes,No,No,MISS,MISS,MISS,Yes,62
3827,1996,Male,"$100,001 - $150,000",Single (no kids),MISS,Libertarian,1,MISS,No,MISS,MISS,Yes,Yes,Public,No,No,No,No,No,No,Yes,Science,Try first,No,MISS,No,No,Giving,Yes,Yes,Pragmatist,No,No,Cool headed,Standard hours,No,Happy,No,Yes,No,No,P.M.,Yes,Start,Yes,Yes,Me,No,MISS,Yes,No,No,Mysterious,No,MISS,Talk,Technology,Yes,Yes,MISS,Yes,Yes,Supportive,No,MISS,No,MISS,No,Yes!,No,Space,Yes,In-person,No,No,Yes,Yes,Grrr people,Yes,No,No,No,MISS,No,Yes,No,No,No,No,No,Own,Pessimist,Dad,No,No,No,No,Nope,Yes,No,No,Yes,Yes,Yes,Yes,No,MISS,Yes,90
3828,1999,Male,"over $150,000",Single (no kids),Current K-12,Democrat,1,No,Yes,No,No,No,Yes,Public,No,No,No,Yes,No,Yes,Yes,Science,Study first,No,Yes,No,No,Giving,No,Yes,Pragmatist,No,No,Cool headed,Standard hours,No,Happy,Yes,Yes,No,No,P.M.,Yes,Start,Yes,No,Me,No,Yes,Yes,Yes,Yes,TMI,No,No,Talk,People,No,Yes,Yes,Yes,Yes,Supportive,No,Mac,No,Cautious,No,Yes!,No,Space,Yes,In-person,No,No,Yes,Yes,Yay people!,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,No,Own,Optimist,Mom,No,No,Yes,Yes,Nope,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,101
3829,2000,Female,"$100,001 - $150,000",Single (no kids),Current K-12,Republican,1,MISS,Yes,No,No,No,Yes,Private,No,No,No,No,No,Yes,Yes,Science,Study first,No,No,Yes,No,Receiving,Yes,Yes,Idealist,No,No,Cool headed,Standard hours,No,Happy,Yes,Yes,No,No,P.M.,Yes,Start,Yes,Yes,Me,No,Yes,Yes,Yes,No,TMI,No,No,Tunes,People,No,No,Yes,Yes,Yes,Supportive,No,Mac,No,Cautious,No,Umm...,No,Space,No,In-person,No,Yes,Yes,Yes,Grrr people,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,No,Own,Optimist,Dad,No,No,Yes,Yes,Check!,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,100
3830,1981,Female,"$75,000 - $100,000",Married (w/kids),Master's Degree,Republican,1,No,No,No,Yes,No,No,Public,No,Yes,No,No,No,Yes,Yes,Science,Study first,No,Yes,No,No,Giving,Yes,Yes,Pragmatist,No,No,Hot headed,Standard hours,Yes,Happy,No,Yes,Yes,Yes,P.M.,No,Start,Yes,No,Me,No,No,Yes,Yes,No,Mysterious,Yes,No,Tunes,Technology,MISS,Yes,Yes,Yes,Yes,Demanding,No,PC,Yes,Cautious,No,Yes!,No,Space,Yes,Online,No,Yes,Yes,No,Grrr people,No,No,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,Own,Optimist,Dad,No,No,Yes,Yes,Nope,Yes,No,No,Yes,Yes,No,Yes,No,MISS,Yes,99
3831,1972,Female,"$100,001 - $150,000",Single (w/kids),MISS,Independent,0,MISS,Yes,No,Yes,Yes,No,Public,No,Yes,No,Yes,No,Yes,No,Science,Study first,Yes,No,Yes,No,Giving,No,No,Pragmatist,Yes,Yes,Hot headed,Standard hours,No,Happy,Yes,Yes,Yes,No,P.M.,Yes,End,Yes,No,Circumstances,No,No,Yes,Yes,Yes,TMI,No,Yes,Tunes,People,Yes,No,Yes,No,Yes,Demanding,Yes,Mac,Yes,Risk-friendly,Yes,Yes!,Yes,Space,No,Online,Yes,Yes,Yes,Yes,Yay people!,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Own,Optimist,Dad,No,Yes,Yes,Yes,Check!,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,100
3832,1975,Female,"$75,000 - $100,000",Married (no kids),High School Diploma,MISS,1,MISS,MISS,Yes,MISS,Yes,No,Private,No,Yes,No,Yes,No,No,Yes,Art,Try first,Yes,No,No,No,Giving,Yes,No,Idealist,No,Yes,MISS,MISS,MISS,MISS,MISS,MISS,Yes,Yes,A.M.,Yes,End,Yes,No,Me,MISS,No,No,Yes,Yes,Mysterious,No,No,MISS,MISS,Yes,Yes,No,Yes,No,Supportive,No,PC,Yes,Cautious,No,Yes!,No,Socialize,Yes,In-person,Yes,Yes,Yes,Yes,Yay people!,No,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Rent,Optimist,Dad,No,Yes,Yes,Yes,Nope,Yes,No,No,Yes,MISS,No,Yes,No,Yes,No,88
3834,NA,MISS,MISS,MISS,MISS,MISS,0,No,Yes,No,Yes,Yes,Yes,Public,No,Yes,No,Yes,Yes,No,Yes,Science,Study first,Yes,Yes,Yes,No,Giving,Yes,No,Pragmatist,No,Yes,Cool headed,Standard hours,Yes,Right,No,Yes,No,Yes,P.M.,Yes,Start,Yes,No,Me,Yes,Yes,No,Yes,No,Mysterious,No,No,Talk,Technology,No,Yes,Yes,No,Yes,Demanding,No,PC,No,Cautious,No,Umm...,Yes,Space,Yes,Online,No,No,Yes,Yes,Grrr people,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,Rent,Optimist,Mom,Yes,No,No,Yes,Check!,Yes,No,No,Yes,No,No,Yes,Yes,No,Yes,101
3838,1979,Female,"$25,001 - $50,000",Married (w/kids),Bachelor's Degree,Republican,1,Yes,No,No,Yes,MISS,No,Private,MISS,Yes,No,MISS,MISS,MISS,Yes,Art,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,TMI,Yes,MISS,Tunes,People,MISS,MISS,MISS,MISS,MISS,MISS,MISS,PC,Yes,Cautious,No,Yes!,No,Socialize,No,Online,No,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,24
3841,1986,Female,"$50,000 - $74,999",Single (no kids),Master's Degree,Democrat,1,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,No,Idealist,No,No,Cool headed,Standard hours,No,Right,Yes,MISS,MISS,MISS,MISS,Yes,End,MISS,No,MISS,Yes,Yes,Yes,No,No,TMI,No,No,MISS,MISS,No,Yes,Yes,Yes,Yes,Supportive,Yes,Mac,No,Cautious,Yes,Umm...,Yes,Space,No,Online,No,No,Yes,MISS,MISS,MISS,MISS,MISS,No,Yes,Yes,MISS,No,MISS,MISS,MISS,No,Rent,Pessimist,MISS,MISS,Yes,Yes,Yes,Check!,Yes,MISS,MISS,MISS,MISS,MISS,Yes,No,No,No,55
3842,1965,Female,"$75,000 - $100,000",Single (w/kids),Master's Degree,Republican,0,No,No,Yes,Yes,Yes,Yes,Public,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Science,Study first,Yes,No,Yes,Yes,Giving,Yes,No,Pragmatist,No,Yes,Cool headed,Standard hours,No,Happy,Yes,MISS,MISS,MISS,P.M.,Yes,End,Yes,No,Me,No,No,Yes,No,No,Mysterious,Yes,No,Tunes,Technology,Yes,Yes,Yes,No,Yes,Supportive,No,PC,No,Cautious,Yes,Yes!,Yes,Space,No,Online,Yes,No,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,No,No,Yes,Yes,No,Own,Optimist,Dad,No,Yes,Yes,Yes,Check!,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,88
3844,1970,MISS,"$100,001 - $150,000",Married (w/kids),MISS,MISS,1,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,Yes,No,Yes,Yes,No,Yes,Science,Try first,No,No,No,Yes,Giving,Yes,Yes,Pragmatist,No,No,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,Yes,End,No,No,Me,No,No,Yes,Yes,Yes,TMI,Yes,Yes,Talk,Technology,No,MISS,MISS,MISS,MISS,MISS,MISS,MISS,Yes,Cautious,Yes,Yes!,No,Space,No,Online,No,Yes,Yes,Yes,Yay people!,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,Yes,Yes,Yes,Check!,Yes,No,No,Yes,Yes,Yes,MISS,MISS,MISS,Yes,58
3845,1999,Male,MISS,Single (no kids),Current K-12,Democrat,1,No,No,No,No,MISS,Yes,Public,No,No,No,Yes,No,Yes,Yes,Science,Study first,No,Yes,Yes,Yes,Giving,No,Yes,Pragmatist,No,Yes,Cool headed,Odd hours,No,Happy,Yes,Yes,No,No,P.M.,Yes,Start,Yes,No,Me,No,Yes,Yes,Yes,Yes,TMI,Yes,No,Tunes,People,No,Yes,Yes,Yes,Yes,Supportive,No,Mac,Yes,Cautious,No,Yes!,No,Space,Yes,In-person,No,No,Yes,Yes,Yay people!,Yes,No,No,No,No,Yes,Yes,No,No,No,No,Yes,Own,Optimist,Mom,No,No,Yes,Yes,Nope,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes,100
3847,1986,Male,"under $25,000",Married (no kids),Bachelor's Degree,Libertarian,1,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,No,Idealist,Yes,Yes,Cool headed,Standard hours,No,Right,No,Yes,Yes,No,P.M.,No,Start,Yes,No,Circumstances,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,No,No,No,No,No,Rent,Optimist,Dad,Yes,No,MISS,MISS,MISS,MISS,MISS,MISS,MISS,Yes,No,Yes,Yes,Yes,No,34
3852,1974,Male,MISS,Single (no kids),MISS,Republican,0,MISS,MISS,No,Yes,No,Yes,Public,MISS,MISS,MISS,MISS,MISS,No,MISS,Science,MISS,Yes,No,Yes,No,Giving,Yes,No,Pragmatist,No,No,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,No,No,No,Yes,TMI,Yes,MISS,MISS,MISS,Yes,Yes,Yes,MISS,No,MISS,MISS,Mac,Yes,MISS,No,Yes!,No,Space,No,In-person,Yes,Yes,Yes,Yes,Grrr people,Yes,Yes,No,Yes,MISS,MISS,Yes,No,Yes,Yes,No,No,Own,Pessimist,MISS,Yes,Yes,No,Yes,Nope,Yes,Yes,MISS,MISS,MISS,MISS,Yes,No,Yes,Yes,63
3855,1977,Female,"$75,000 - $100,000",Single (w/kids),Bachelor's Degree,Independent,0,No,Yes,No,MISS,Yes,Yes,Public,No,Yes,No,Yes,Yes,No,Yes,Science,Study first,Yes,Yes,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,No,MISS,MISS,No,MISS,MISS,MISS,MISS,MISS,MISS,MISS,Yes,No,No,Yes,Demanding,Yes,PC,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,No,No,No,Yes,Yes,Yes,Yes,MISS,No,Yes,No,No,Own,Optimist,Mom,Yes,Yes,Yes,Yes,Nope,Yes,MISS,MISS,MISS,MISS,MISS,Yes,No,No,Yes,50
3856,NA,Male,MISS,MISS,MISS,Democrat,0,MISS,No,No,Yes,No,Yes,Public,No,Yes,Yes,Yes,No,Yes,Yes,Science,Study first,No,Yes,Yes,No,Receiving,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,Yes,Start,No,No,Circumstances,Yes,Yes,No,Yes,Yes,Mysterious,No,Yes,Tunes,Technology,No,No,Yes,Yes,Yes,Supportive,No,PC,No,Cautious,Yes,Yes!,Yes,Space,Yes,MISS,No,No,Yes,Yes,Grrr people,Yes,No,Yes,No,Yes,No,Yes,MISS,Yes,No,Yes,No,Own,Pessimist,Mom,Yes,No,Yes,Yes,Check!,Yes,Yes,No,No,No,No,Yes,Yes,No,No,84
3857,1968,Female,"$75,000 - $100,000",Married (w/kids),MISS,Democrat,1,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,Cool headed,Standard hours,No,Happy,No,Yes,Yes,Yes,P.M.,Yes,End,Yes,No,Circumstances,MISS,MISS,MISS,MISS,MISS,MISS,Yes,MISS,Tunes,Technology,Yes,Yes,Yes,No,No,Demanding,No,Mac,No,Cautious,No,Umm...,No,Space,No,Online,No,Yes,Yes,MISS,MISS,No,MISS,MISS,No,Yes,Yes,MISS,Yes,No,No,No,No,Own,Optimist,Mom,No,Yes,No,Yes,Check!,Yes,No,No,Yes,Yes,MISS,MISS,MISS,MISS,MISS,58
